angDist,_RAJ2000,_DEJ2000,KIC,Teff,log(g),Mass,Prot,e_Prot,n_Prot,Rper,LPH,w,Ref,_RA,_DE,ra_ep2000,dec_ep2000,errHalfMaj,errHalfMin,errPosAng,ra,dec,hip,tycho2_id,solution_id,source_id,random_index,ref_epoch,ra_error,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_good_obs_ac,astrometric_n_bad_obs_al,astrometric_n_bad_obs_ac,astrometric_delta_q,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_primary_flag,astrometric_relegation_factor,astrometric_weight_al,astrometric_weight_ac,astrometric_priors_used,matched_observations,duplicated_source,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_variable_flag,l,b,ecl_lon,ecl_lat
0.094455,299.28625,47.34797,10296585,5667,3.82,1.0102,25.056,0.137,,556.11,0.619,0.3788,0,299.28625,47.34797,299.2862861340,47.3479605651,0.019,0.012,90,299.2862259947,47.3479320642,,3562-2108-1,1635378410781933568,2085647251496241920,722106,2015.0,0.184,0.243,2.15,0.33,-9.779,1.279,-6.840,0.775,0.590,0.709,-0.745,-0.286,0.711,-0.708,-0.391,-0.901,-0.160,0.105,84,84,84,74,0,10,,0.46,8.810e+01,1,4.60,4.511,3.051e-05,5,13,0,0.329,0.250,0.086,0.140,-88.00629400,81.03339000,35.42528000,24.56582300,99,2.68700e+05,8.08857e+01,11.952,NOT_AVAILABLE,81.7156826709,9.4881674744,323.0144630783,65.4854308830
0.072874,283.62949,47.45071,10322721,6295,4.35,1.2026,8.407,0.267,,705.96,0.397,0.3015,0,283.62949,47.45071,283.6295125500,47.4507233134,0.015,0.010,90,283.6295016693,47.4506945761,,3544-2370-1,1635378410781933568,2107603948943737600,291509,2015.0,0.146,0.205,1.95,0.26,-1.766,0.977,-6.897,0.653,0.308,0.413,-0.487,-0.393,0.651,-0.648,-0.552,-0.812,-0.482,0.209,112,112,112,106,0,6,,0.39,2.168e+02,1,3.93,6.174,2.604e-05,5,17,0,0.266,0.273,0.226,0.218,-69.49151000,58.34193800,-17.02695800,25.49936900,120,3.41320e+05,9.96048e+01,11.692,NOT_AVAILABLE,77.2299276400,19.1373159354,297.2108689256,69.6057415859
0.149687,284.13187,47.41692,10323670,5843,4.41,1.0601,18.546,0.184,,2458.45,0.883,0.5182,0,284.13187,47.41692,284.1318740390,47.4168785103,0.016,0.010,90,284.1318429772,47.4168637482,,3545-1673-1,1635378410781933568,2131610342228530944,1770456,2015.0,0.154,0.242,2.55,0.29,-5.044,1.042,-3.543,0.637,0.473,0.425,-0.579,-0.350,0.683,-0.641,-0.700,-0.871,-0.361,0.212,105,105,105,98,0,7,,0.42,1.338e+02,1,4.20,5.464,3.076e-05,5,18,0,0.047,0.106,0.161,0.114,-110.55170400,79.62723500,36.48473000,16.42146000,141,3.18612e+05,9.14455e+01,11.767,NOT_AVAILABLE,77.3179023702,18.8061214074,298.1197602506,69.4804177376
0.095527,294.51007,47.47815,10346596,6389,4.3,1.2356,1.349,0.007,,6299.97,1.184,0.6809,0,294.51007,47.47815,294.5100884140,47.4781734357,0.015,0.009,90,294.5100843320,47.4781210270,,3560-727-1,1635378410781933568,2128621594745056000,186389,2015.0,0.135,0.185,2.76,0.24,-0.662,1.003,-12.578,0.574,0.430,0.477,-0.553,-0.247,0.733,-0.678,-0.375,-0.856,-0.129,-0.100,132,132,132,120,0,12,,0.33,1.706e+02,1,3.33,8.928,3.647e-05,5,22,0,0.237,0.150,0.076,0.078,-93.93509000,54.68108700,27.93875300,17.63225600,165,3.61045e+05,2.23900e+02,11.631,NOT_AVAILABLE,80.2649210382,12.3918579685,315.9698661539,67.0465535792
0.078299,295.87445,47.48521,10350419,4827,4.28,0.7891,27.747,0.138,,6056.28,1.13,0.5863,0,295.87445,47.48521,295.8744372900,47.4852299818,0.020,0.008,90,295.8744200606,47.4852368231,,3561-1663-1,1635378410781933568,2080632516399251840,894356,2015.0,0.172,0.254,8.12,0.36,-2.794,1.361,1.642,0.548,0.782,0.771,-0.771,-0.153,0.872,-0.851,-0.162,-0.946,0.091,-0.167,80,80,80,75,0,5,,0.35,1.327e+02,1,3.53,7.803,3.143e-05,5,14,0,0.198,0.162,0.347,0.280,-82.53796000,-62.54630700,47.00880000,8.38365800,105,3.90872e+05,2.97593e+02,11.545,NOT_AVAILABLE,80.7033383369,11.5755910166,318.0945931934,66.6558562305
0.077827,296.90665,47.46802,10353676,5910,4.15,1.0798,18.104,0.369,,396.07,0.356,0.2537,0,296.90665,47.46802,296.9066622990,47.4680000441,0.017,0.011,90,296.9067159364,47.4679087008,,3561-1867-1,1635378410781933568,2086576201379357184,936648,2015.0,0.167,0.276,2.17,0.34,8.702,1.149,-21.922,0.758,0.009,0.109,-0.547,0.274,0.875,-0.571,-0.518,-0.729,-0.332,-0.193,105,105,101,100,4,5,,0.44,2.066e+02,1,4.37,4.921,2.696e-05,5,15,0,0.132,0.202,0.204,0.206,-78.16123000,43.38792000,25.89075900,-2.91826990,111,5.07238e+05,6.52151e+02,11.262,NOT_AVAILABLE,81.0226370139,10.9518558444,319.6434473842,66.3310368468
0.090957,297.55948,47.47368,10355856,6288,4.06,1.2002,4.495,0.014,,951.47,0.954,0.6167,0,297.55948,47.47368,297.5594738050,47.4736550836,0.016,0.011,90,297.5593803924,47.4735181338,,3561-1774-1,1635378410781933568,2086399420525476352,1248204,2015.0,0.151,0.213,5.57,0.25,-15.154,1.036,-32.868,0.730,0.167,0.249,-0.330,-0.184,0.690,-0.584,-0.239,-0.710,-0.142,-0.171,90,90,88,89,2,1,,0.39,2.174e+02,1,3.88,6.224,1.874e-05,5,16,0,0.458,0.168,0.222,0.121,-77.78288000,56.03296700,27.18525700,4.86055040,116,3.75110e+06,2.12402e+03,9.089,NOT_AVAILABLE,81.2429662395,10.5673861643,320.6264465093,66.1367721653
0.146838,298.43369,47.45103,10359048,6492,4.03,1.2733,1.305,0.007,,441.49,0.371,0.2852,0,298.43369,47.45103,298.4336580090,47.4510645789,0.016,0.015,90,298.4336679964,47.4510246403,,3562-1578-1,1635378410781933568,2086433917707583744,1348918,2015.0,0.156,0.264,1.68,0.26,1.621,1.072,-9.585,1.004,0.493,0.282,-0.520,-0.417,0.364,-0.456,-0.748,-0.828,-0.020,0.080,98,98,97,96,1,2,,0.35,2.108e+02,1,3.54,6.848,2.608e-05,5,14,0,0.416,0.232,0.281,0.261,-115.89349000,84.99778000,55.16965500,24.84206200,115,1.39074e+06,1.77813e+03,10.167,NOT_AVAILABLE,81.5158074058,10.0402969263,321.8918353173,65.8455299945
0.118402,299.22083,47.40259,10361888,5810,4.3,1.0506,14.6,1.869,,2106.25,0.523,0.3835,0,299.22083,47.40259,299.2208784890,47.4025878557,0.015,0.011,90,299.2209746273,47.4026238279,,3562-2358-1,1635378410781933568,2085694530496233344,809782,2015.0,0.171,0.223,3.46,0.27,15.617,1.010,8.633,0.733,0.449,0.393,-0.627,-0.272,0.546,-0.555,-0.575,-0.841,-0.101,0.036,122,122,121,112,1,10,,0.46,1.637e+02,1,4.58,4.572,2.936e-05,5,18,0,0.156,0.179,0.154,0.267,-105.01151000,77.49576000,56.31349600,22.82777400,145,2.88017e+05,1.18116e+02,11.876,NOT_AVAILABLE,81.7412667877,9.5537960631,322.9822018736,65.5544601486
0.037648,280.40091,47.53091,10382946,6078,4.19,1.1312,4.995,0.034,,1018.7,0.761,0.4904,0,280.40091,47.53091,280.4009114380,47.5308995874,0.016,0.011,90,280.4008923065,47.5309150269,,3531-6-1,1635378410781933568,2119433044791154432,935969,2015.0,0.163,0.260,1.47,0.31,-3.100,1.064,3.705,0.726,0.211,0.286,-0.524,-0.174,0.700,-0.594,-0.717,-0.817,-0.505,0.262,92,92,89,88,3,4,,0.44,3.589e+02,1,4.39,4.414,3.014e-05,5,15,0,0.073,0.241,0.099,0.128,-107.29846000,58.78950000,-4.03046000,25.47290200,116,9.76907e+05,7.94904e+02,10.550,NOT_AVAILABLE,76.5719923184,21.2310774654,291.1011510407,70.2093471075
0.033007,282.50092,47.5853,10386229,5310,4.22,0.9146,7.724,0.02,,20571.02,1.133,0.6092,0,282.50092,47.5853,282.5009220130,47.5852909324,0.019,0.012,90,282.5009302738,47.5851633391,,3544-2321-1,1635378410781933568,2119651091691155712,194330,2015.0,0.175,0.306,5.50,0.34,1.337,1.247,-30.622,0.824,0.359,0.257,-0.479,-0.259,0.626,-0.581,-0.701,-0.843,-0.321,0.166,115,115,114,109,1,6,,0.64,4.164e+02,1,6.26,2.398,2.872e-05,5,17,0,0.127,0.188,0.241,0.172,-99.61117000,84.85889000,34.07959400,10.65545200,140,3.34038e+05,3.81313e+02,11.715,NOT_AVAILABLE,77.0984083962,19.9012793919,295.1834971219,69.9337788235
0.082339,288.74603,47.51706,10397567,5208,4.43,0.8881,22.346,0.107,,6940.69,0.762,0.5169,0,288.74603,47.51706,288.7460078120,47.5170772794,0.020,0.008,90,288.7458946427,47.5170467322,,3546-297-1,1635378410781933568,2130911121554578432,2056571,2015.0,0.133,0.193,4.89,0.27,-18.343,1.307,-7.331,0.546,0.505,0.462,-0.441,-0.405,0.843,-0.766,-0.518,-0.905,-0.246,0.071,63,63,63,58,0,5,,0.22,3.723e+01,1,2.38,18.405,3.447e-05,5,11,0,0.250,0.296,0.188,0.233,-130.83159000,10.61319350,34.29661600,-31.75197600,71,3.61341e+05,9.51085e+02,11.630,NOT_AVAILABLE,78.6111572978,15.9402157936,306.4907557826,68.5942584607
0.024166,294.55875,47.5592,10411677,5793,3.98,1.0457,3.619,0.071,,1446.34,0.709,0.425,0,294.55875,47.5592,294.5587400790,47.5591995095,0.013,0.009,90,294.5587405507,47.5591818793,,3560-433-1,1635378410781933568,2128622316299553792,1777143,2015.0,0.127,0.184,1.10,0.22,0.076,0.872,-4.231,0.573,0.383,0.318,-0.496,-0.241,0.535,-0.544,-0.463,-0.829,-0.034,-0.156,116,116,115,114,1,2,,0.22,8.539e+01,1,2.33,18.023,2.783e-05,5,19,0,0.199,0.266,0.098,0.279,-83.83658600,77.52425400,46.67236300,23.49019400,149,8.20661e+05,5.59820e+02,10.739,NOT_AVAILABLE,80.3541676998,12.3991163839,316.1345207076,67.1060305159
0.060796,298.00806,47.51691,10422592,5295,4.61,0.9107,20.46,0.334,,3136.81,0.911,0.5731,0,298.00806,47.51691,298.0080835880,47.5169156047,0.014,0.009,90,298.0080953389,47.5169347898,,3561-1792-1,1635378410781933568,2086357398565449472,595789,2015.0,0.136,0.168,4.00,0.23,1.905,0.949,4.604,0.596,0.498,0.367,-0.544,-0.370,0.661,-0.695,-0.403,-0.853,-0.181,0.108,98,98,98,95,0,3,,0.23,6.689e+01,1,2.41,17.304,3.084e-05,5,15,0,0.324,0.078,0.120,0.398,-65.36950000,-78.12870000,52.66674400,19.00235400,111,3.66391e+05,1.42478e+02,11.615,NOT_AVAILABLE,81.4311212042,10.3233345237,321.3405387847,66.0367012150
0.040440,299.14859,47.54143,10426752,5677,4.51,1.013,18.401,4.4,,596.4,0.468,0.3548,0,299.14859,47.54143,299.1486052980,47.5414344208,0.015,0.010,90,299.1487150934,47.5414683327,,3562-1267-1,1635378410781933568,2085696557720789248,1876820,2015.0,0.133,0.190,4.38,0.24,17.788,0.979,8.139,0.658,0.434,0.496,-0.603,-0.238,0.607,-0.587,-0.472,-0.858,-0.071,-0.064,125,125,125,118,0,7,,0.30,1.282e+02,1,3.07,10.326,2.859e-05,5,19,0,0.313,0.223,0.180,0.148,-98.06853000,68.41802000,47.50864800,27.80435400,151,4.19524e+05,2.58482e+02,11.468,NOT_AVAILABLE,81.8385046773,9.6654732561,323.0358746955,65.6999693378
0.026533,299.36859,47.52331,10427522,6052,3.54,1.1231,9.192,0.048,,6092.91,0.926,0.5914,0,299.36859,47.52331,299.3685950980,47.5233034831,0.015,0.011,90,299.3685663845,47.5232155414,,3562-1696-1,1635378410781933568,2085650309513483392,815892,2015.0,0.161,0.236,4.06,0.28,-4.654,1.014,-21.106,0.743,0.350,0.482,-0.656,-0.223,0.436,-0.482,-0.485,-0.839,-0.149,0.021,113,113,112,109,1,4,,0.48,3.816e+02,1,4.73,4.250,3.928e-05,5,17,0,0.269,0.422,0.067,0.289,-76.06307000,78.16516000,11.09274500,32.21389000,121,4.93063e+05,1.48441e+03,11.293,NOT_AVAILABLE,81.8977804759,9.5278106944,323.3325308633,65.6138633432
0.064413,283.74951,47.6348,10453350,6030,4.19,1.1162,3.172,0.01,,7780.13,1.155,0.6435,0,283.74951,47.6348,283.7495176120,47.6347828584,0.017,0.011,90,283.7495008746,47.6348213290,,3544-2084-1,1635378410781933568,2131628965205409664,1759276,2015.0,0.153,0.246,4.13,0.28,-2.707,1.119,9.233,0.753,0.045,0.118,-0.400,-0.027,0.588,-0.464,-0.648,-0.769,-0.311,-0.010,105,105,105,99,0,6,,0.45,3.705e+02,1,4.50,4.580,3.708e-05,5,15,0,0.300,0.316,0.121,0.176,-106.97761500,55.28981400,11.99218000,30.67053000,122,5.42460e+05,9.63111e+02,11.189,NOT_AVAILABLE,77.4422923873,19.1228593538,297.5792181254,69.7610084515
0.155867,284.15262,47.65641,10454113,5972,4.3,1.0984,14.448,0.229,,919.34,0.989,0.5687,0,284.15262,47.65641,284.1526839020,47.6564146791,0.001,0.001,0,284.1526258751,47.6564273055,92983,,1635378410781933568,2131620306552653312,1553928,2015.0,0.297,0.295,8.89,0.36,-9.381,0.043,3.030,0.047,-0.454,-0.637,0.283,-0.108,0.559,-0.148,0.228,-0.207,0.123,0.030,87,87,87,85,0,2,68.29,0.90,3.417e+02,1,8.79,1.185,1.146e-05,3,14,0,0.300,0.159,0.200,0.163,-134.14587000,54.60026600,10.55605900,-21.31470700,111,6.36717e+06,7.36055e+03,8.515,NOT_AVAILABLE,77.5609271680,18.8745737516,298.3499205672,69.7065756184
0.097026,287.24188,47.68576,10459987,5018,4.74,0.8389,6.094,0.085,,19538.91,1.107,0.5738,0,287.24188,47.68576,287.2418491620,47.6857428126,0.021,0.010,90,287.2418294475,47.6858108301,,3546-2088-1,1635378410781933568,2131060517693934592,1977531,2015.0,0.138,0.219,8.33,0.28,-3.185,1.425,16.324,0.680,0.275,0.238,-0.148,-0.430,0.693,-0.680,-0.219,-0.865,0.076,-0.355,83,83,83,80,0,3,,0.35,1.865e+02,1,3.49,7.198,2.477e-05,5,13,0,0.340,0.205,0.283,0.276,-80.13551000,48.18383000,37.70894600,33.36778000,115,1.00521e+06,1.16947e+03,10.519,NOT_AVAILABLE,78.3699704949,16.9419497818,304.0073007410,69.0982509987
0.156337,292.97803,47.65318,10473049,5117,3.89,0.8645,27.675,2.561,,1898.91,0.459,0.3322,0,292.97803,47.65318,292.9780830600,47.6532046658,0.011,0.010,90,292.9786361681,47.6535106495,,3560-1649-1,1635378410781933568,2128488244601616384,1281717,2015.0,0.140,0.198,8.13,0.23,89.420,0.750,73.436,0.655,-0.281,-0.263,-0.450,0.370,0.767,-0.365,-0.699,-0.570,-0.501,-0.094,81,81,78,79,3,2,,0.17,3.817e+01,1,1.91,28.499,2.730e-05,5,12,0,0.275,0.269,0.130,0.115,-110.07845000,59.49841000,5.95108840,14.35754300,103,9.81505e+05,6.13364e+02,10.545,NOT_AVAILABLE,79.9567662601,13.3959861281,313.7194005077,67.6356655095
0.072063,296.19095,47.61076,10482041,5459,4.8,0.9538,25.069,0.495,,2457.74,0.407,0.3023,0,296.19095,47.61076,296.1909739700,47.6107718136,0.018,0.010,90,296.1912240917,47.6109374166,,3561-1894-1,1635378410781933568,2080637189321918464,1072255,2015.0,0.130,0.179,8.79,0.27,40.470,1.203,39.745,0.669,0.319,0.025,-0.213,-0.258,0.648,-0.603,-0.221,-0.874,0.329,-0.473,71,71,70,69,1,2,,0.26,7.854e+01,1,2.68,13.141,2.292e-05,5,11,0,0.306,0.096,0.512,0.291,-91.74392000,-13.01935300,47.81727200,9.90571600,85,1.33388e+06,1.44081e+03,10.212,NOT_AVAILABLE,80.9186536130,11.4451660968,318.7190415509,66.6744440909
0.055438,297.64902,47.69939,10487072,5732,4.72,1.0283,13.192,0.633,,1144.56,0.597,0.4067,0,297.64902,47.69939,297.6490085370,47.6993766724,0.018,0.012,90,297.6490499714,47.6993865107,,3561-2087-1,1635378410781933568,2086408869453513216,1753123,2015.0,0.179,0.234,1.92,0.30,6.693,1.189,2.361,0.825,0.449,0.577,-0.681,-0.353,0.606,-0.609,-0.551,-0.870,-0.284,0.195,106,106,106,95,0,11,,0.51,8.814e+01,1,5.02,3.791,2.635e-05,5,15,0,0.264,0.268,0.117,0.196,-108.46258500,77.31383500,-10.32322100,25.49266600,121,2.85347e+05,1.11160e+02,11.886,NOT_AVAILABLE,81.4738889773,10.6235282570,321.0159835593,66.3100058797
0.032675,281.05109,47.7792,10514084,5034,4.07,0.8431,27.771,0.158,,11602.52,1.083,0.5639,0,281.05109,47.7792,281.0510822620,47.7792074394,0.026,0.012,90,281.0509453342,47.7793491141,,3531-1629-1,1635378410781933568,2119800831431153664,929057,2015.0,0.152,0.242,6.70,0.33,-22.083,1.758,34.002,0.768,0.152,0.051,-0.152,-0.216,0.669,-0.580,-0.595,-0.881,-0.139,-0.088,79,79,77,74,2,5,,0.43,1.990e+02,1,4.31,5.133,3.015e-05,5,13,1,0.382,0.214,0.122,0.237,-129.45255000,20.26173800,21.92821700,42.58847800,96,4.01433e+05,2.21895e+02,11.516,NOT_AVAILABLE,76.9678208539,20.8890251347,292.5289813606,70.3556396580
0.095249,281.1734,47.73092,10514274,5912,4.11,1.0804,14.024,0.552,,658.21,0.532,0.4061,0,281.1734,47.73092,281.1734156070,47.7308957134,0.045,0.026,90,281.1734122558,47.7308698121,,3531-1541-1,1635378410781933568,2119612024669231616,1550531,2015.0,0.258,0.409,2.76,0.63,-0.541,2.987,-6.216,1.766,0.592,-0.526,0.468,-0.684,-0.262,0.295,-0.823,-0.952,0.653,-0.709,53,53,53,50,0,3,,0.56,3.653e+02,1,5.55,3.020,2.320e-05,5,9,1,0.309,0.042,0.629,0.114,-139.74437000,-28.54850800,35.60633000,29.13022800,69,5.39091e+05,7.66572e+02,11.196,NOT_AVAILABLE,76.9454491418,20.7957937413,292.7342978991,70.2896879415
0.137416,281.4335,47.7196,10514649,5427,4.39,0.9453,24.205,0.079,,18919.14,1.101,0.5772,0,281.4335,47.7196,281.4335318750,47.7196315780,0.041,0.036,90,281.4335339520,47.7196277075,,3544-1063-1,1635378410781933568,2119633052828177152,775265,2015.0,0.296,0.545,1.45,0.65,0.335,2.752,-0.929,2.382,0.390,0.355,-0.467,-0.327,0.798,-0.741,-0.587,-0.858,-0.459,0.495,105,105,105,95,0,10,,1.33,4.348e+02,1,12.95,0.547,2.487e-05,5,16,0,0.410,0.164,0.089,0.162,-106.48052000,-73.75739000,5.93504000,-11.49270300,121,2.28803e+05,1.78748e+02,12.126,NOT_AVAILABLE,76.9917863171,20.6258940937,293.2307865777,70.2383493709
0.074353,283.56812,47.7586,10518125,6194,4.3,1.1686,2.309,0.011,,2088.01,0.439,0.297,0,283.56812,47.7586,283.5681091820,47.7586193310,0.019,0.015,90,283.5680889923,47.7586549230,,3544-2201-1,1635378410781933568,2131633397611657984,1353067,2015.0,0.244,0.316,2.64,0.34,-3.257,1.292,8.542,1.029,-0.393,-0.308,-0.447,0.451,0.729,-0.240,-0.752,-0.501,-0.531,-0.192,97,97,96,88,1,9,,0.58,2.406e+02,1,5.76,2.857,2.985e-05,5,15,0,0.282,0.375,0.198,0.153,-117.24788000,47.21894500,0.57774234,39.87660600,121,2.80701e+05,1.72834e+02,11.904,NOT_AVAILABLE,77.5225829034,19.2793646066,297.3362925032,69.9134287243
0.110694,283.82373,47.7162,10518551,5988,4.14,1.1033,20.975,0.104,,528.48,0.564,0.3375,0,283.82373,47.7162,283.8237598160,47.7162233033,0.014,0.012,90,283.8238453134,47.7163733042,,3544-925-1,1635378410781933568,2131630923711789312,643686,2015.0,0.196,0.271,3.03,0.27,13.805,0.959,36.000,0.827,-0.460,-0.345,-0.459,0.517,0.735,-0.154,-0.815,-0.488,-0.532,-0.220,104,104,103,103,1,1,,0.36,2.360e+02,1,3.66,6.403,2.549e-05,5,15,0,0.262,0.296,0.163,0.143,-141.61235000,43.02729000,12.27481800,-43.79116400,119,1.31204e+06,2.26939e+03,10.230,NOT_AVAILABLE,77.5413897532,19.1031336092,297.7833754126,69.8256911919
0.048768,289.39941,47.70484,10529155,6193,4.34,1.1683,7.054,0.187,,408.17,0.466,0.3601,0,289.39941,47.70484,289.3994300990,47.7048407535,0.016,0.016,90,289.3994949224,47.7049149810,,3546-1974-1,1635378410781933568,2127935774367728384,306386,2015.0,0.180,0.309,2.65,0.29,10.469,1.098,17.815,1.090,0.387,-0.128,-0.256,-0.358,0.100,-0.155,-0.828,-0.791,0.155,-0.180,83,83,83,77,0,6,,0.44,2.932e+02,1,4.35,5.009,2.883e-05,5,11,1,0.347,0.167,0.295,0.201,-137.13515000,78.17144000,44.82655000,17.52096700,90,5.08700e+05,1.47609e+03,11.259,NOT_AVAILABLE,78.9707499492,15.6090077446,307.8027972089,68.6128034137
0.074537,296.16446,47.76864,10546472,6046,4.63,1.1212,4.298,0.007,,10493.34,1.262,0.6987,0,296.16446,47.76864,296.1644661430,47.7686197110,0.016,0.013,90,296.1645073797,47.7686345418,,3561-2080-1,1635378410781933568,2080640556577843584,1512448,2015.0,0.141,0.244,2.43,0.28,6.652,1.046,3.559,0.898,-0.087,-0.053,-0.475,0.104,0.867,-0.616,-0.805,-0.744,-0.639,0.427,72,72,71,69,1,3,,0.26,8.866e+01,1,2.67,14.143,2.752e-05,5,12,0,0.390,0.018,0.112,0.398,-128.95279000,-81.55738000,28.87866400,1.77511440,88,3.18417e+05,1.66405e+02,11.767,NOT_AVAILABLE,81.0522831103,11.5348518015,318.8558151902,66.8236977127
0.033158,299.03183,47.71955,10556342,5605,4.11,0.9931,14.347,0.034,,2042.26,1.08,0.6353,0,299.03183,47.71955,299.0318423320,47.7195459994,0.042,0.030,90,299.0317230289,47.7194346929,,3562-1142-1,1635378410781933568,2085714734022379392,613633,2015.0,0.568,0.697,2.19,0.88,-19.263,2.769,-26.714,2.003,0.356,0.131,-0.536,-0.195,0.601,-0.575,-0.543,-0.780,-0.078,-0.031,95,95,95,85,0,10,,1.82,1.210e+02,1,17.69,0.298,3.003e-05,5,16,0,0.012,0.096,0.293,0.369,27.46320000,-84.77070600,53.96630500,16.25255200,119,2.52645e+05,6.76203e+01,12.018,NOT_AVAILABLE,81.9552052526,9.8225056401,323.0710811610,65.8940820684
0.090650,285.27399,47.86245,10585938,5665,4.49,1.0096,21.323,2.077,,1146.67,0.471,0.3391,0,285.27399,47.86245,285.2739561230,47.8624391617,0.037,0.025,90,285.2738283255,47.8623683932,,3545-2111-1,1635378410781933568,2131494378110332416,322600,2015.0,0.233,0.421,5.05,0.55,-20.578,2.464,-16.984,1.695,0.652,-0.422,0.398,-0.748,-0.241,0.174,-0.760,-0.941,0.656,-0.672,52,52,52,48,0,4,,0.55,2.452e+02,1,5.47,3.217,2.542e-05,5,8,1,0.413,0.207,0.654,0.380,-94.07176000,-86.66560000,41.80493500,21.98976900,67,6.01815e+05,1.51174e+03,11.076,NOT_AVAILABLE,78.0397053750,18.2385803482,300.6007557514,69.6841494825
0.056598,287.70297,47.83578,10590455,5462,4.33,0.9546,9.546,0.033,,8280.61,1.27,0.7031,0,287.70297,47.83578,287.7029864620,47.8357688167,0.019,0.013,90,287.7030040670,47.8357418765,,3546-2310-1,1635378410781933568,2130896140706820608,530954,2015.0,0.175,0.286,4.28,0.32,2.836,1.287,-6.466,0.875,0.077,0.197,-0.455,-0.018,0.572,-0.445,-0.614,-0.781,-0.229,-0.098,107,99,107,91,0,8,,0.59,1.657e+02,1,5.78,2.783,2.842e-05,5,15,0,0.295,0.332,0.125,0.166,-103.41109500,57.54744700,16.94891000,33.09970000,122,2.81598e+05,2.63555e+03,11.901,NOT_AVAILABLE,78.6367874610,16.7109477307,304.9676645074,69.1356455241
0.056631,289.09702,47.84923,10593351,5721,3.73,1.0252,18.027,0.43,,950.75,0.613,0.4345,0,289.09702,47.84923,289.0970423340,47.8492347774,0.012,0.007,90,289.0970945184,47.8492777026,,3546-1892-1,1635378410781933568,2130942354556874112,623074,2015.0,0.115,0.225,1.62,0.27,8.405,0.818,10.302,0.483,0.227,0.219,-0.542,-0.001,0.839,-0.713,-0.615,-0.843,-0.420,0.163,84,84,83,82,1,2,,0.23,6.678e+01,1,2.47,15.218,2.663e-05,5,13,0,0.129,0.241,0.215,0.229,7.58808330,80.35966500,31.18188300,7.22285700,92,8.35060e+05,3.54733e+02,10.720,NOT_AVAILABLE,79.0252650716,15.8526973003,307.4244243363,68.8208322610
0.087024,298.6315,47.83763,10620051,6000,4.31,1.107,12.884,0.101,,682.65,0.595,0.4264,0,298.6315,47.83763,298.6315352220,47.8376249604,0.023,0.016,90,298.6315118472,47.8376233391,,3562-845-1,1635378410781933568,2086468964640714880,1620277,2015.0,0.179,0.256,1.26,0.35,-3.766,1.514,-0.389,1.037,0.614,0.730,-0.778,-0.412,0.827,-0.774,-0.553,-0.900,-0.445,0.503,66,66,66,59,0,7,,0.40,1.630e+02,1,4.00,6.106,2.746e-05,5,13,0,0.420,0.188,0.190,0.209,-104.86486000,84.29067000,5.90512900,3.15213500,89,3.04095e+05,9.35925e+01,11.817,NOT_AVAILABLE,81.9242184370,10.1146806281,322.6249995903,66.1251744513
0.034859,280.9631,47.99905,10644321,6046,4.15,1.1212,8.493,0.221,,637.23,0.417,0.3059,0,280.9631,47.99905,280.9631131000,47.9990458865,0.043,0.018,90,280.9632070780,47.9991324816,,3531-1783-1,1635378410781933568,2119830243367186432,1914273,2015.0,0.245,0.461,1.86,0.60,15.092,2.878,20.783,1.169,0.287,0.285,-0.244,-0.320,0.769,-0.694,-0.492,-0.891,-0.176,-0.072,96,96,96,87,0,9,,1.00,3.287e+02,1,9.76,0.981,2.675e-05,5,16,0,0.330,0.147,0.286,0.228,-105.15611000,39.13677200,29.07916000,37.52209500,121,2.40291e+05,7.47831e+01,12.073,NOT_AVAILABLE,77.1727955608,21.0120013753,292.5069487541,70.5830422288
0.029646,281.16278,47.9386,10644651,5512,4.59,0.9679,20.342,3.3,,1188.81,0.412,0.295,0,281.16278,47.9386,281.1627702730,47.9385949648,0.056,0.035,90,281.1628045182,47.9386999367,,3531-2085-1,1635378410781933568,2119826188917555840,1226754,2015.0,0.359,0.587,4.98,0.73,5.506,3.743,25.193,2.334,0.378,0.375,-0.175,-0.482,0.806,-0.778,-0.702,-0.874,-0.598,0.519,51,51,51,46,0,5,,0.99,5.297e+02,1,9.68,0.986,4.437e-05,5,8,1,0.542,0.080,0.037,0.139,-104.60113500,-43.49371000,-36.48604000,37.90436600,60,5.93757e+05,3.01200e+03,11.091,NOT_AVAILABLE,77.1547642692,20.8663052006,292.8558291970,70.4936014715
